"id","interviewdate","pop_groups","lat","lon","wealth_index","wealth_category","data_source"
1267,"2023-12-12","IDPs",10.4332357,32.2485454,22.2421039276183,"Fourth","rms"
1268,"2023-12-11","IDPs",10.5773724,32.135802,13.1687745372124,"Second","rms"
1269,"2023-12-12","IDPs",10.430015,32.2570845,6.53274882279216,"Poorest","rms"
1270,"2023-12-12","IDPs",10.4305998,32.2575999,18.9860997953385,"Middle","rms"
1271,"2023-12-12","IDPs",10.4310173,32.2577534,3.07637050366453,"Poorest","rms"
1272,"2023-12-12","IDPs",10.4298532,32.2605051,6.53274882279216,"Poorest","rms"
1273,"2023-12-11","IDPs",10.5787417,32.1347614,14.1688700527162,"Second","rms"
1274,"2023-12-11","IDPs",10.5793156,32.1346475,20.8684398806113,"Middle","rms"
1275,"2023-12-12","IDPs",10.4336068,32.2480257,6.44806310784339,"Poorest","rms"
1276,"2023-12-12","IDPs",10.4344639,32.2484032,16.3050451319718,"Second","rms"
1277,"2023-12-11","IDPs",10.5811619,32.1360835,25.5329132262488,"Fourth","rms"
1278,"2023-12-12","IDPs",10.4350935,32.2476258,7.54066460857592,"Second","rms"
1279,"2023-12-12","IDPs",10.4343825,32.2477074,6.44806310784339,"Poorest","rms"
1280,"2023-12-11","IDPs",10.5786693,32.1365643,39.0118425900019,"Richest","rms"
1281,"2023-12-12","IDPs",10.4307282,32.2611725,6.53274882279216,"Poorest","rms"
1282,"2023-12-11","IDPs",10.5780876,32.1372796,16.3050451319718,"Second","rms"
1283,"2023-12-12","IDPs",10.4314458,32.2603002,3.07637050366453,"Poorest","rms"
1284,"2023-12-11","IDPs",10.5788684,32.135245,6.44806310784339,"Poorest","rms"
1285,"2023-12-12","IDPs",10.431509,32.2598436,6.53274882279216,"Poorest","rms"
1286,"2023-12-11","IDPs",10.5793159,32.1351721,6.44806310784339,"Poorest","rms"
1287,"2023-12-11","IDPs",10.5776174,32.1373818,16.3050451319718,"Second","rms"
1288,"2023-12-11","IDPs",10.5804013,32.1359625,21.1072810558783,"Middle","rms"
1289,"2023-12-11","IDPs",10.5794386,32.1353923,6.44806310784339,"Poorest","rms"
1290,"2023-12-11","IDPs",10.5772811,32.1369624,19.7614234510994,"Middle","rms"
1291,"2023-12-11","IDPs",10.5808971,32.1359505,24.5636593750059,"Fourth","rms"
1292,"2023-12-12","IDPs",10.4349931,32.2466208,7.54066460857592,"Second","rms"
1293,"2023-12-12","IDPs",10.4347897,32.2474135,6.44806310784339,"Poorest","rms"
1294,"2023-12-12","IDPs",10.4354694,32.2449493,20.9372589148371,"Middle","rms"
1295,"2023-12-12","IDPs",10.434621,32.2482606,25.6984822467459,"Fourth","rms"
1296,"2023-12-12","IDPs",10.4339397,32.2491197,17.1696399077374,"Middle","rms"
1297,"2023-12-12","IDPs",10.4332134,32.2467788,25.5329132262488,"Fourth","rms"
1298,"2023-12-12","IDPs",10.4348489,32.245395,23.2539883084034,"Fourth","rms"
1299,"2023-12-12","IDPs",10.4337135,32.2474015,25.5329132262488,"Fourth","rms"
1300,"2023-12-11","IDPs",10.5815348,32.1363152,25.5329132262488,"Fourth","rms"
1301,"2023-12-11","IDPs",10.5814847,32.1343069,25.5329132262488,"Fourth","rms"
1302,"2023-12-12","IDPs",10.4331941,32.2468749,24.5636593750059,"Fourth","rms"
1303,"2023-12-12","IDPs",10.4350746,32.2446982,23.2539883084034,"Fourth","rms"
1304,"2023-12-12","IDPs",10.4329443,32.2475674,17.0849541927886,"Middle","rms"
1305,"2023-12-12","IDPs",10.433426,32.2469234,25.5329132262488,"Fourth","rms"
1306,"2023-12-12","IDPs",10.4340248,32.2464333,18.8943250183167,"Middle","rms"
1307,"2023-12-12","IDPs",10.4331104,32.2480002,25.7831679616947,"Fourth","rms"
1308,"2023-12-12","IDPs",10.4336894,32.2470298,25.5329132262488,"Fourth","rms"
1309,"2023-12-12","IDPs",10.4316248,32.2487828,19.7614234510994,"Middle","rms"
1310,"2023-12-12","IDPs",10.4338195,32.2485798,17.1696399077374,"Middle","rms"
1311,"2023-12-12","IDPs",10.4340419,32.2478505,25.5329132262488,"Fourth","rms"
1312,"2023-12-12","IDPs",10.4336023,32.2489518,15.6277186720458,"Second","rms"
1313,"2023-12-12","IDPs",10.4314531,32.2491226,19.7614234510994,"Middle","rms"
1314,"2023-12-12","IDPs",10.4345042,32.2475945,25.5329132262488,"Fourth","rms"
1315,"2023-12-12","IDPs",10.432746,32.2485899,24.5636593750059,"Fourth","rms"
1316,"2023-12-12","IDPs",10.4326043,32.2491764,25.5329132262488,"Fourth","rms"
1317,"2023-12-12","IDPs",10.4320624,32.2490489,25.5329132262488,"Fourth","rms"
1318,"2023-12-11","IDPs",10.581547,32.1342521,6.12728395139771,"Poorest","rms"
1319,"2023-12-11","IDPs",10.5816386,32.1341552,6.12728395139771,"Poorest","rms"
1320,"2023-12-11","IDPs",10.5806913,32.1340271,6.44806310784339,"Poorest","rms"
1321,"2023-12-11","IDPs",10.5797888,32.1346527,4.19338158460394,"Poorest","rms"
1322,"2023-12-11","IDPs",10.5796119,32.1345598,4.19338158460394,"Poorest","rms"
1323,"2023-12-12","IDPs",10.427116,32.2530286,4.19338158460394,"Poorest","rms"
1324,"2023-12-12","IDPs",10.4272338,32.2529048,6.12728395139771,"Poorest","rms"
1325,"2023-12-12","IDPs",10.4269361,32.2527604,10.211570240846,"Second","rms"
1326,"2023-12-12","IDPs",10.42671,32.2527846,8.27766787405225,"Second","rms"
1327,"2023-12-12","IDPs",10.4253871,32.2547105,7.35481334512518,"Second","rms"
1328,"2023-12-12","IDPs",10.4279831,32.256411,6.12728395139771,"Poorest","rms"
1329,"2023-12-12","IDPs",10.4258122,32.2537369,6.12728395139771,"Poorest","rms"
1330,"2023-12-12","IDPs",10.4258779,32.2536593,7.35481334512518,"Second","rms"
1331,"2023-12-12","IDPs",10.4256186,32.2546261,4.19338158460394,"Poorest","rms"
1332,"2023-12-12","IDPs",10.428001,32.2560847,9.28871571191895,"Second","rms"
1333,"2023-12-12","IDPs",10.4295283,32.2536252,13.3077967172153,"Second","rms"
1334,"2023-12-12","IDPs",10.4305538,32.2541514,13.3730371488064,"Second","rms"
1335,"2023-12-12","IDPs",10.4304359,32.2551019,18.7382898986375,"Middle","rms"
1336,"2023-12-12","IDPs",10.4319556,32.2581837,18.7382898986375,"Middle","rms"
1337,"2023-12-12","IDPs",10.4307868,32.2554967,17.2810543778947,"Middle","rms"
1338,"2023-12-12","IDPs",10.430193,32.2562418,27.8849964255538,"Fourth","rms"
1339,"2023-12-12","IDPs",10.4317572,32.2572211,15.3069395156001,"Second","rms"
1340,"2023-12-12","IDPs",10.4321209,32.2577644,18.7382898986375,"Middle","rms"
1341,"2023-12-12","IDPs",10.4312486,32.2567894,15.3069395156001,"Second","rms"
1342,"2023-12-12","IDPs",10.4299689,32.2564594,20.4607017731874,"Middle","rms"
1345,"2023-12-13","IDPs",6.0556785,31.4962755,25.2262981078954,"Fourth","rms"
1346,"2023-12-13","IDPs",6.0517386,31.5029188,35.7473225929322,"Richest","rms"
1347,"2023-12-13","IDPs",6.0555772,31.4968212,10.211570240846,"Second","rms"
1348,"2023-12-13","IDPs",6.0543482,31.4965727,41.8981426244458,"Richest","rms"
1349,"2023-12-13","Refugee returnees",9.5901902,29.6216561,46.2066668291543,"Richest","rms"
1350,"2023-12-12","Refugee returnees",9.591769,29.6221653,16.9431021333891,"Middle","rms"
1359,"2023-12-12","Refugee returnees",9.5904339,29.6249299,8.24880407362203,"Second","rms"
1360,"2023-12-12","Refugee returnees",9.5907956,29.6225185,22.0595180602538,"Middle","rms"
1361,"2023-12-12","Refugee returnees",9.5910106,29.6227834,18.8856951585672,"Middle","rms"
1368,"2023-12-11","IDPs",9.2506509,29.8316696,17.7975478780581,"Middle","rms"
1374,"2023-12-11","IDPs",9.2507619,29.8316403,38.2693878540348,"Richest","rms"
1378,"2023-12-11","IDPs",9.2507027,29.8311662,43.011211267382,"Richest","rms"
1382,"2023-12-13","Refugee returnees",9.5880651,29.6225162,35.3377083996184,"Richest","rms"
1383,"2023-12-12","Refugee returnees",9.5900296,29.6239168,39.2793015607031,"Richest","rms"
1385,"2023-12-11","IDPs",9.2505702,29.8309421,19.4635867450935,"Middle","rms"
1386,"2023-12-12","Refugee returnees",9.5905135,29.6231803,25.5158963793814,"Fourth","rms"
1389,"2023-12-12","Refugee returnees",9.5904393,29.6226539,47.5715885409899,"Richest","rms"
1390,"2023-12-11","IDPs",9.2504377,29.8305992,20.5716853916652,"Middle","rms"
1393,"2023-12-12","Refugee returnees",9.5907204,29.6225218,43.0333760575816,"Richest","rms"
1394,"2023-12-12","Refugee returnees",9.5903854,29.6240431,31.3162379196596,"Fourth","rms"
1397,"2023-12-12","Refugee returnees",9.5905048,29.6246555,27.2319516302113,"Fourth","rms"
1399,"2023-12-12","Refugee returnees",9.5908059,29.622724,34.6955519435838,"Richest","rms"
1400,"2023-12-12","Refugee returnees",9.5906275,29.6239557,11.7051823927496,"Second","rms"
1402,"2023-12-12","Refugee returnees",9.5907837,29.6229884,25.5158963793814,"Fourth","rms"
1403,"2023-12-12","Refugee returnees",9.5908677,29.6235355,41.3252210342841,"Richest","rms"
1405,"2023-12-12","Refugee returnees",9.5911761,29.6235618,27.2319516302113,"Fourth","rms"
1407,"2023-12-12","Refugee returnees",9.5909746,29.6233395,27.2319516302113,"Fourth","rms"
1409,"2023-12-11","IDPs",9.251149,29.8308918,35.3377083996184,"Richest","rms"
1410,"2023-12-12","Refugee returnees",9.5910967,29.6230569,41.3252210342841,"Richest","rms"
1412,"2023-12-11","IDPs",9.2512439,29.8309009,35.3377083996184,"Richest","rms"
1413,"2023-12-13","Refugee returnees",9.5897223,29.6217857,8.24880407362203,"Second","rms"
1414,"2023-12-13","Refugee returnees",9.5895566,29.621813,11.7051823927496,"Second","rms"
1415,"2023-12-11","IDPs",9.2504618,29.8316155,21.2539261971857,"Middle","rms"
1417,"2023-12-11","IDPs",9.2514221,29.8308593,35.3377083996184,"Richest","rms"
1418,"2023-12-13","Refugee returnees",9.5897223,29.6219018,8.24880407362203,"Second","rms"
1419,"2023-12-11","IDPs",9.2515177,29.8307796,35.3377083996184,"Richest","rms"
1421,"2023-12-13","IDPs",9.5897209,29.6217822,11.7051823927496,"Second","rms"
1422,"2023-12-11","IDPs",9.2515732,29.830632,35.3377083996184,"Richest","rms"
1423,"2023-12-13","Refugee returnees",9.58968,29.6219113,8.24880407362203,"Second","rms"
1424,"2023-12-12","Refugee returnees",9.5904027,29.624293,29.6569755039086,"Fourth","rms"
1425,"2023-12-13","Refugee returnees",9.5897053,29.6220368,8.24880407362203,"Second","rms"
1427,"2023-12-12","Refugee returnees",9.5904639,29.6244006,18.5117521242892,"Middle","rms"
1428,"2023-12-12","Refugee returnees",9.5904415,29.6245579,20.3994804525167,"Middle","rms"
1430,"2023-12-12","Refugee returnees",9.5918908,29.6214491,34.3290573043228,"Richest","rms"
1432,"2023-12-12","Refugee returnees",9.5902208,29.6222447,25.8176798864741,"Fourth","rms"
1434,"2023-12-12","Refugee returnees",9.590431,29.6222789,18.5117521242892,"Middle","rms"
1435,"2023-12-13","Refugee returnees",9.5871781,29.6241123,35.3377083996184,"Richest","rms"
1436,"2023-12-13","Refugee returnees",9.5900477,29.6219408,27.2319516302113,"Fourth","rms"
1437,"2023-12-13","Refugee returnees",9.5881159,29.6231451,35.3377083996184,"Richest","rms"
1438,"2023-12-13","IDPs",9.5879114,29.6228278,35.3377083996184,"Richest","rms"
1439,"2023-12-12","Refugee returnees",9.5904071,29.6222893,21.9681304434168,"Middle","rms"
1440,"2023-12-13","Refugee returnees",9.5860198,29.6234611,35.3377083996184,"Richest","rms"
1443,"2023-12-13","IDPs",9.5882815,29.6235636,31.8813300804908,"Fourth","rms"
1444,"2023-12-13","Refugee returnees",9.588166,29.6231761,35.3377083996184,"Richest","rms"
1445,"2023-12-13","IDPs",9.587871,29.6231378,35.3377083996184,"Richest","rms"
1453,"2023-12-11","IDPs",9.2505645,29.831315,17.7975478780581,"Middle","rms"
1454,"2023-12-11","IDPs",9.2506952,29.8313036,21.2539261971857,"Middle","rms"
1455,"2023-12-11","IDPs",9.2514529,29.8312946,20.1516705558157,"Middle","rms"
1457,"2023-12-11","IDPs",9.2516314,29.8312399,21.9681304434168,"Middle","rms"
1458,"2023-12-12","Refugee returnees",9.5893704,29.624557,17.7975478780581,"Middle","rms"
1459,"2023-12-13","IDPs",9.9530575,33.7171071,3.79998684705804,"Poorest","rms"
1460,"2023-12-13","IDPs",9.9527893,33.7159928,1.97411486229459,"Poorest","rms"
1461,"2023-12-13","IDPs",9.9526856,33.7159815,3.79998684705804,"Poorest","rms"
1462,"2023-12-13","IDPs",6.0532643,31.4965615,20.0066043173787,"Middle","rms"
1464,"2023-12-13","IDPs",6.0542799,31.4960141,20.0066043173787,"Middle","rms"
1465,"2023-12-13","IDPs",6.0537399,31.495479,20.0066043173787,"Middle","rms"
1466,"2023-12-13","IDPs",6.0503321,31.4979218,54.7521659240369,"Richest","rms"
1467,"2023-12-13","IDPs",6.0548133,31.4953333,7.82451096167105,"Second","rms"
1468,"2023-12-13","IDPs",6.0549716,31.4950033,20.5407141632633,"Middle","rms"
1469,"2023-12-13","IDPs",6.0475934,31.5047035,19.9256067968642,"Middle","rms"
1470,"2023-12-13","IDPs",6.0530556,31.4956234,7.0414905858147,"Second","rms"
1471,"2023-12-13","IDPs",6.0475934,31.5047035,31.2354123430403,"Fourth","rms"
1474,"2023-12-13","IDPs",6.0532445,31.4958406,3.86184319052206,"Poorest","rms"
1475,"2023-12-13","IDPs",6.0533793,31.4958417,10.4978689049423,"Second","rms"
1476,"2023-12-13","IDPs",6.0549236,31.4960851,22.6649212133923,"Fourth","rms"
1477,"2023-12-13","IDPs",6.054451,31.4963044,8.04695406059729,"Second","rms"
1478,"2023-12-13","IDPs",6.0546162,31.4960117,17.1233994032013,"Middle","rms"
1479,"2023-12-13","IDPs",6.0529802,31.4959805,3.86184319052206,"Poorest","rms"
1480,"2023-12-13","IDPs",6.0559251,31.4962171,30.7440060465779,"Fourth","rms"
1481,"2023-12-13","IDPs",6.0550075,31.4963843,22.6649212133923,"Fourth","rms"
1482,"2023-12-13","IDPs",6.0517386,31.5029188,18.580634923944,"Middle","rms"
1484,"2023-12-13","IDPs",6.055233,31.4961257,21.2076856926495,"Middle","rms"
1485,"2023-12-13","IDPs",6.216544,31.6033169,16.1836675382759,"Second","rms"
1486,"2023-12-13","IDPs",6.2162212,31.6034141,17.752317529176,"Middle","rms"
1488,"2023-12-13","IDPs",6.2165863,31.6038863,7.11542644423079,"Second","rms"
1489,"2023-12-13","IDPs",6.2166776,31.6037945,7.11542644423079,"Second","rms"
1490,"2023-12-13","IDPs",6.2166786,31.6040873,7.11542644423079,"Second","rms"
1491,"2023-12-13","IDPs",6.2171329,31.6034519,7.11542644423079,"Second","rms"
1492,"2023-12-13","IDPs",6.2170756,31.6038423,10.5718047633584,"Second","rms"
1497,"2023-12-13","IDPs",6.2170216,31.6032816,17.752317529176,"Middle","rms"
1500,"2023-12-13","IDPs",6.2167484,31.6029779,21.2086958483036,"Middle","rms"
1501,"2023-12-13","IDPs",6.2169274,31.604083,17.752317529176,"Middle","rms"
1504,"2023-12-13","IDPs",9.9533947,33.7168341,7.25636516618565,"Second","rms"
1505,"2023-12-13","IDPs",9.9533743,33.7165967,5.4304931814222,"Poorest","rms"
1506,"2023-12-13","IDPs",9.9532757,33.7167003,5.4304931814222,"Poorest","rms"
1507,"2023-12-13","IDPs",9.952752,33.7160321,1.97411486229459,"Poorest","rms"
1508,"2023-12-13","IDPs",9.9526855,33.7160469,5.4304931814222,"Poorest","rms"
1509,"2023-12-13","IDPs",9.9526822,33.7161969,1.97411486229459,"Poorest","rms"
1510,"2023-12-13","IDPs",9.9533352,33.7170916,3.79998684705804,"Poorest","rms"
1511,"2023-12-13","IDPs",9.9531302,33.7169112,1.97411486229459,"Poorest","rms"
1512,"2023-12-13","IDPs",6.0549952,31.493339,7.4190460902766,"Second","rms"
1515,"2023-12-13","IDPs",6.0540359,31.4964956,17.6783816707599,"Middle","rms"
1516,"2023-12-13","IDPs",6.0503321,31.4979218,22.1475315558597,"Middle","rms"
1517,"2023-12-13","IDPs",6.053384,31.4966207,18.580634923944,"Middle","rms"
1519,"2023-12-13","IDPs",6.0539839,31.4966237,13.3077967172153,"Second","rms"
1521,"2023-12-13","IDPs",6.0535584,31.4960575,37.8042188654664,"Richest","rms"
1522,"2023-12-13","IDPs",6.0498149,31.5014911,25.3777030903003,"Fourth","rms"
1523,"2023-12-13","IDPs",6.0506888,31.4968509,16.0850333400704,"Second","rms"
1525,"2023-12-13","IDPs",6.0542429,31.4961107,2.67090563227009,"Poorest","rms"
1527,"2023-12-13","IDPs",6.0517386,31.5029188,16.7641750363429,"Middle","rms"
1528,"2023-12-13","IDPs",6.0517386,31.5029188,15.3069395156001,"Second","rms"
1529,"2023-12-13","IDPs",6.054145,31.4966015,13.3077967172153,"Second","rms"
1530,"2023-12-13","IDPs",6.0547221,31.4950851,13.3077967172153,"Second","rms"
1531,"2023-12-13","IDPs",6.0541501,31.4954494,2.67090563227009,"Poorest","rms"
1532,"2023-12-13","IDPs",6.0544835,31.4941897,13.3077967172153,"Second","rms"
1533,"2023-12-13","IDPs",6.05492,31.4940599,2.67090563227009,"Poorest","rms"
1534,"2023-12-13","IDPs",10.4482887,32.2131685,29.6780822807782,"Fourth","rms"
1535,"2023-12-13","IDPs",10.449359,32.2142747,11.4390996345735,"Second","rms"
1536,"2023-12-13","IDPs",10.4495135,32.2146456,8.27766787405225,"Second","rms"
1537,"2023-12-13","IDPs",10.4484002,32.2135948,18.4265772894976,"Middle","rms"
1538,"2023-12-13","IDPs",10.4495563,32.2134419,17.0420483974481,"Middle","rms"
1539,"2023-12-13","IDPs",10.4496208,32.2128519,4.19338158460394,"Poorest","rms"
1540,"2023-12-13","IDPs",10.4494087,32.2125981,25.5329132262488,"Fourth","rms"
1541,"2023-12-13","IDPs",10.4494407,32.212838,14.97019897037,"Second","rms"
1542,"2023-12-13","IDPs",10.4496807,32.2141451,4.19338158460394,"Poorest","rms"
1543,"2023-12-13","IDPs",10.4491185,32.2138224,18.4265772894976,"Middle","rms"
1544,"2023-12-13","IDPs",10.4499589,32.2139431,0.737003265476333,"Poorest","rms"
1545,"2023-12-13","IDPs",10.4487718,32.2135011,18.4265772894976,"Middle","rms"
1546,"2023-12-13","IDPs",10.4517994,32.212892,25.6984822467459,"Fourth","rms"
1547,"2023-12-13","IDPs",10.4482931,32.2134256,17.3327640894896,"Middle","rms"
1548,"2023-12-13","IDPs",10.4475461,32.2131112,13.876385770362,"Second","rms"
1549,"2023-12-13","IDPs",10.4479308,32.2141513,15.4450357612621,"Second","rms"
1550,"2023-12-13","IDPs",10.4509653,32.2140744,16.3050451319718,"Second","rms"
1551,"2023-12-13","IDPs",10.4513307,32.2153529,29.2858657146942,"Fourth","rms"
1552,"2023-12-13","IDPs",10.4516867,32.2137246,17.9322053049535,"Middle","rms"
1553,"2023-12-13","IDPs",10.4500739,32.2158307,66.3390967267447,"Richest","rms"
1554,"2023-12-13","IDPs",10.4480357,32.2136975,34.8856800559158,"Richest","rms"
1555,"2023-12-13","IDPs",10.4507724,32.2115563,22.2421039276183,"Fourth","rms"
1556,"2023-12-13","IDPs",10.4505083,32.2124581,15.6277186720458,"Second","rms"
1557,"2023-12-13","IDPs",10.449601,32.2127186,13.628575873661,"Second","rms"
1558,"2023-12-13","IDPs",10.4490778,32.2131819,17.0849541927886,"Middle","rms"
1559,"2023-12-13","IDPs",10.4482634,32.2131764,13.876385770362,"Second","rms"
1560,"2023-12-13","IDPs",10.4474501,32.2126448,27.2729800766232,"Fourth","rms"
1561,"2023-12-13","IDPs",10.4486199,32.2150427,28.8416300675233,"Fourth","rms"
1562,"2023-12-13","IDPs",10.449278,32.2132882,10.3915406963776,"Second","rms"
1563,"2023-12-13","IDPs",10.4484537,32.213685,13.8246760587671,"Second","rms"
1564,"2023-12-13","IDPs",10.4483402,32.2145247,57.36068218591,"Richest","rms"
1565,"2023-12-13","IDPs",10.4486192,32.2146922,33.2093881866972,"Richest","rms"
1566,"2023-12-14","IDPs",6.2165201,31.6046555,7.11542644423079,"Second","rms"
1567,"2023-12-14","IDPs",6.2165298,31.6048117,10.5718047633584,"Second","rms"
1568,"2023-12-14","IDPs",6.216099,31.6048,7.11542644423079,"Second","rms"
1569,"2023-12-14","IDPs",6.217127,31.6047543,5.8236643053519,"Poorest","rms"
1570,"2023-12-14","IDPs",6.2166521,31.6044531,5.8236643053519,"Poorest","rms"
1571,"2023-12-14","IDPs",6.216966,31.6045286,5.8236643053519,"Poorest","rms"
1572,"2023-12-14","IDPs",6.2170886,31.6050329,5.8236643053519,"Poorest","rms"
1584,"2023-12-12","IDPs",6.794356,33.1307849,8.59768990106381,"Second","rms"
1585,"2023-12-13","Refugee returnees",6.7938364,33.1315796,4.25720469687325,"Poorest","rms"
1586,"2023-12-14","Refugee returnees",11.7204651,32.826737,20.0911221794422,"Middle","rms"
1587,"2023-12-14","IDPs",4.8874913,31.5695027,35.5937451355658,"Richest","rms"
1588,"2023-12-12","IDPs",5.1729251,31.77198,27.0845463702815,"Fourth","rms"
1589,"2023-12-12","IDPs",6.7934361,33.1270725,5.04267738373077,"Poorest","rms"
1590,"2023-12-12","Refugee returnees",6.7926648,33.1300919,7.71358301600087,"Second","rms"
1596,"2023-12-12","Refugee returnees",9.5893584,29.6228938,42.543231525032,"Richest","rms"
1600,"2023-12-12","Refugee returnees",9.5893763,29.6241197,17.7975478780581,"Middle","rms"
1601,"2023-12-12","Refugee returnees",9.5893796,29.6240966,21.2539261971857,"Middle","rms"
1604,"2023-12-14","Refugee returnees",9.5872918,29.6210287,31.8813300804908,"Fourth","rms"
1605,"2023-12-14","Refugee returnees",9.589159,29.6241654,32.8505839317337,"Fourth","rms"
1606,"2023-12-14","Refugee returnees",9.5861619,29.6204215,32.8505839317337,"Fourth","rms"
1622,"2023-12-14","Refugee returnees",9.5880685,29.6213749,21.9681304434168,"Middle","rms"
1623,"2023-12-14","Refugee returnees",9.5886114,29.6185599,21.9681304434168,"Middle","rms"
1625,"2023-12-14","Refugee returnees",9.5903061,29.6190417,21.9681304434168,"Middle","rms"
1628,"2023-12-11","IDPs",9.2497134,29.8310938,26.2648222473643,"Fourth","rms"
1633,"2023-12-14","IDPs",5.1658662,31.7954832,20.9572624188838,"Middle","rms"
1634,"2023-12-14","Refugee returnees",9.5886739,29.6208489,1.42303479781563,"Poorest","rms"
1638,"2023-12-13","IDPs",9.5888457,29.6228726,21.9681304434168,"Middle","rms"
1640,"2023-12-13","Refugee returnees",9.5891365,29.6220413,13.6694067250452,"Second","rms"
1644,"2023-12-13","Refugee returnees",9.5883474,29.6234853,18.5117521242892,"Middle","rms"
